route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
805,RDEC24-802-1_Weekday-31,61425680,,1,210,805WB_190513
802,RDEC24-802-1_Weekday-31,61425681,,1,209,802WB_190513
805,RDEC24-802-1_Weekday-31,61425682,,1,207,805WB_190513
802,RDEC24-802-1_Weekday-31,61425683,,1,204,802WB_190513
805,RDEC24-802-1_Weekday-31,61425684,,1,203,805WB_190513
802,RDEC24-802-1_Weekday-31,61425685,,1,206,802WB_190513
805,RDEC24-802-1_Weekday-31,61425686,,1,205,805WB_190513
802,RDEC24-802-1_Weekday-31,61425687,,1,202,802WB_190513
805,RDEC24-802-1_Weekday-31,61425688,,1,210,805WB_190513
802,RDEC24-802-1_Weekday-31,61425689,,1,211,802WB_190513
805,RDEC24-802-1_Weekday-31,61425690,,1,207,805WB_190513
802,RDEC24-802-1_Weekday-31,61425691,,1,201,802WB_190513
805,RDEC24-802-1_Weekday-31,61425692,,1,203,805WB_190513
802,RDEC24-802-1_Weekday-31,61425693,,1,208,802WB_190513
805,RDEC24-802-1_Weekday-31,61425694,,1,205,805WB_190513
802,RDEC24-802-1_Weekday-31,61425695,,1,209,802WB_190513
805,RDEC24-802-1_Weekday-31,61425696,,1,203,805WB_190513
802,RDEC24-802-1_Weekday-31,61425697,,0,204,802EB_190513
805,RDEC24-802-1_Weekday-31,61425698,,1,210,805WB_190513
802,RDEC24-802-1_Weekday-31,61425699,,1,204,802WB_190513
805,RDEC24-802-1_Weekday-31,61425700,,1,207,805WB_190513
802,RDEC24-802-1_Weekday-31,61425701,,1,206,802WB_190513
802,RDEC24-802-1_Weekday-31,61425702,,1,202,802WB_190513
805,RDEC24-802-1_Weekday-31,61425703,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61425704,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425705,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425706,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425707,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425708,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425709,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425710,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425711,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425712,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425713,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425714,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425715,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425716,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425717,,0,203,805EB_190513
802,RDEC24-802-1_Weekday-31,61425718,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-31,61425719,,0,202,802EB_190513
802,RDEC24-802-1_Weekday-31,61425720,,0,211,802EB_190513
802,RDEC24-802-1_Weekday-31,61425721,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-31,61425722,,0,208,802EB_190513
802,RDEC24-802-1_Weekday-31,61425723,,0,209,802EB_190513
802,RDEC24-802-1_Weekday-31,61425724,,0,204,802EB_190513
802,RDEC24-802-1_Weekday-31,61425725,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-31,61425726,,0,202,802EB_190513
802,RDEC24-802-1_Weekday-31,61425727,,0,211,802EB_190513
802,RDEC24-802-1_Weekday-31,61425728,,0,208,802EB_190513
802,RDEC24-802-1_Weekday-31,61425729,,0,209,802EB_190513
802,RDEC24-802-1_Weekday-31,61425730,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-31,61425731,,0,204,802EB_190513
802,RDEC24-802-1_Weekday-31,61425732,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-31,61425733,,0,202,802EB_190513
802,RDEC24-802-1_Weekday-31,61425734,,0,211,802EB_190513
802,RDEC24-802-1_Weekday-31,61425735,,0,208,802EB_190513
802,RDEC24-802-1_Weekday-31,61425736,,0,209,802EB_190513
802,RDEC24-802-1_Weekday-31,61425737,,0,204,802EB_190513
802,RDEC24-802-1_Weekday-31,61425738,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-31,61425739,,0,204,802EB_190513
805,RDEC24-802-1_Weekday-31,61425740,,0,205,805EB_190513
802,RDEC24-802-1_Weekday-31,61425741,,0,211,802EB_190513
805,RDEC24-802-1_Weekday-31,61425742,,0,203,805EB_190513
802,RDEC24-802-1_Weekday-31,61425743,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-31,61425744,,0,202,802EB_190513
802,RDEC24-802-1_Weekday-31,61425745,,0,209,802EB_190513
802,RDEC24-802-1_Weekday-31,61425746,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-31,61425747,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-31,61425748,,0,202,802EB_190513
802,RDEC24-802-1_Weekday-31,61425749,,0,211,802EB_190513
802,RDEC24-802-1_Weekday-31,61425750,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-31,61425751,,0,208,802EB_190513
802,RDEC24-802-1_Weekday-31,61425752,,0,209,802EB_190513
802,RDEC24-802-1_Weekday-31,61425753,,0,204,802EB_190513
802,RDEC24-802-1_Weekday-31,61425754,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-31,61425755,,0,202,802EB_190513
802,RDEC24-802-1_Weekday-31,61425756,,0,211,802EB_190513
802,RDEC24-802-1_Weekday-31,61425757,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-31,61425758,,0,208,802EB_190513
802,RDEC24-802-1_Weekday-31,61425759,,0,209,802EB_190513
802,RDEC24-802-1_Weekday-31,61425760,,0,204,802EB_190513
802,RDEC24-802-1_Weekday-31,61425761,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-31,61425762,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-31,61425763,,0,202,802EB_190513
802,RDEC24-802-1_Weekday-31,61425764,,0,211,802EB_190513
802,RDEC24-802-1_Weekday-31,61425765,,0,208,802EB_190513
802,RDEC24-802-1_Weekday-31,61425766,,0,209,802EB_190513
802,RDEC24-802-1_Weekday-31,61425767,,0,204,802EB_190513
802,RDEC24-802-1_Weekday-31,61425768,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-31,61425769,,0,208,802EB_190513
802,RDEC24-802-1_Weekday-31,61425770,,1,201,802WB_190513
802,RDEC24-802-1_Weekday-31,61425771,,1,211,802WB_190513
802,RDEC24-802-1_Weekday-31,61425772,,0,202,802EB_190513
802,RDEC24-802-1_Weekday-31,61425773,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-31,61425774,,1,209,802WB_190513
802,RDEC24-802-1_Weekday-31,61425775,,0,211,802EB_190513
802,RDEC24-802-1_Weekday-31,61425776,,1,204,802WB_190513
802,RDEC24-802-1_Weekday-31,61425777,,1,206,802WB_190513
802,RDEC24-802-1_Weekday-31,61425778,,1,202,802WB_190513
802,RDEC24-802-1_Weekday-31,61425779,,1,211,802WB_190513
802,RDEC24-802-1_Weekday-31,61425780,,1,201,802WB_190513
802,RDEC24-802-1_Weekday-31,61425781,,1,208,802WB_190513
802,RDEC24-802-1_Weekday-31,61425782,,1,209,802WB_190513
802,RDEC24-802-1_Weekday-31,61425783,,1,204,802WB_190513
802,RDEC24-802-1_Weekday-31,61425784,,1,206,802WB_190513
802,RDEC24-802-1_Weekday-31,61425785,,1,208,802WB_190513
802,RDEC24-802-1_Weekday-31,61425786,,1,202,802WB_190513
802,RDEC24-802-1_Weekday-31,61425787,,1,211,802WB_190513
802,RDEC24-802-1_Weekday-31,61425788,,1,201,802WB_190513
802,RDEC24-802-1_Weekday-31,61425789,,1,202,802WB_190513
802,RDEC24-802-1_Weekday-31,61425790,,1,209,802WB_190513
802,RDEC24-802-1_Weekday-31,61425791,,1,204,802WB_190513
802,RDEC24-802-1_Weekday-31,61425792,,1,206,802WB_190513
802,RDEC24-802-1_Weekday-31,61425793,,1,211,802WB_190513
802,RDEC24-802-1_Weekday-31,61425794,,1,201,802WB_190513
802,RDEC24-802-1_Weekday-31,61425795,,1,208,802WB_190513
802,RDEC24-802-1_Weekday-31,61425796,,1,209,802WB_190513
802,RDEC24-802-1_Weekday-31,61425797,,1,211,802WB_190513
802,RDEC24-802-1_Weekday-31,61425798,,1,204,802WB_190513
802,RDEC24-802-1_Weekday-31,61425799,,1,204,802WB_190513
802,RDEC24-802-1_Weekday-31,61425800,,1,206,802WB_190513
802,RDEC24-802-1_Weekday-31,61425801,,1,202,802WB_190513
802,RDEC24-802-1_Weekday-31,61425802,,1,209,802WB_190513
802,RDEC24-802-1_Weekday-31,61425803,,1,201,802WB_190513
802,RDEC24-802-1_Weekday-31,61425804,,1,208,802WB_190513
802,RDEC24-802-1_Weekday-31,61425805,,1,206,802WB_190513
802,RDEC24-802-1_Weekday-31,61425806,,1,202,802WB_190513
802,RDEC24-802-1_Weekday-31,61425807,,1,211,802WB_190513
802,RDEC24-802-1_Weekday-31,61425808,,1,201,802WB_190513
802,RDEC24-802-1_Weekday-31,61425809,,1,208,802WB_190513
802,RDEC24-802-1_Weekday-31,61425810,,1,209,802WB_190513
802,RDEC24-802-1_Weekday-31,61425811,,1,204,802WB_190513
802,RDEC24-802-1_Weekday-31,61425812,,1,206,802WB_190513
802,RDEC24-802-1_Weekday-31,61425813,,1,202,802WB_190513
802,RDEC24-802-1_Weekday-31,61425814,,1,209,802WB_190513
802,RDEC24-802-1_Weekday-31,61425815,,1,211,802WB_190513
802,RDEC24-802-1_Weekday-31,61425816,,1,201,802WB_190513
802,RDEC24-802-1_Weekday-31,61425817,,1,208,802WB_190513
802,RDEC24-802-1_Weekday-31,61425818,,1,211,802WB_190513
802,RDEC24-802-1_Weekday-31,61425819,,1,204,802WB_190513
802,RDEC24-802-1_Weekday-31,61425820,,1,206,802WB_190513
802,RDEC24-802-1_Weekday-31,61425821,,1,202,802WB_190513
802,RDEC24-802-1_Weekday-31,61425822,,1,201,802WB_190513
802,RDEC24-802-1_Weekday-31,61425823,,1,208,802WB_190513
802,RDEC24-802-1_Weekday-31,61425824,,1,209,802WB_190513
802,RDEC24-802-1_Weekday-31,61425825,,1,204,802WB_190513
802,RDEC24-802-1_Weekday-31,61425826,,1,208,802WB_190513
805,RDEC24-802-1_Weekday-31,61425827,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61425828,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61425829,,1,207,805WB_190513
802,RDEC24-802-1_Weekday-31,61425830,,1,206,802WB_190513
805,RDEC24-802-1_Weekday-31,61425831,,1,203,805WB_190513
805,RDEC24-802-1_Weekday-31,61425832,,1,210,805WB_190513
802,RDEC24-802-1_Weekday-31,61425833,,1,205,802WB_190513
805,RDEC24-802-1_Weekday-31,61425834,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61425835,,1,203,805WB_190513
805,RDEC24-802-1_Weekday-31,61425836,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61425837,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61425838,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61425839,,1,203,805WB_190513
805,RDEC24-802-1_Weekday-31,61425840,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61425841,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61425842,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61425843,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61425844,,1,203,805WB_190513
805,RDEC24-802-1_Weekday-31,61425845,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61425846,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61425847,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61425848,,1,203,805WB_190513
805,RDEC24-802-1_Weekday-31,61425849,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61425850,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61425851,,1,203,805WB_190513
805,RDEC24-802-1_Weekday-31,61425852,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61425853,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61425854,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61425855,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61425856,,1,203,805WB_190513
805,RDEC24-802-1_Weekday-31,61425857,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61425858,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61425859,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61425860,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61425861,,1,203,805WB_190513
805,RDEC24-802-1_Weekday-31,61425862,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61425863,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61425864,,1,203,805WB_190513
805,RDEC24-802-1_Weekday-31,61425865,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61425866,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61425867,,1,203,805WB_190513
805,RDEC24-802-1_Weekday-31,61425868,,1,203,805WB_190513
805,RDEC24-802-1_Weekday-31,61425869,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61425870,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61425871,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61425872,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61425873,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61425874,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61425875,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61425876,,1,203,805WB_190513
805,RDEC24-802-1_Weekday-31,61425877,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61425878,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61425879,,1,203,805WB_190513
805,RDEC24-802-1_Weekday-31,61425880,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61425881,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61425882,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61425883,,1,202,805WB_190513
805,RDEC24-802-1_Weekday-31,61425884,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425885,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425886,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425887,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425888,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425889,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425890,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425891,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425892,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425893,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425894,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425895,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425896,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425897,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425898,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425899,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425900,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425901,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425902,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425903,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425904,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425905,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425906,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425907,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425908,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425909,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425910,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425911,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425912,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425913,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425914,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425915,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425916,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425917,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425918,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425919,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425920,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425921,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425922,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425923,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425924,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425925,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425926,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425927,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425928,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425929,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425930,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425931,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425932,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425933,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425934,,0,203,805EB_190513
805,RDEC24-802-1_Weekday-31,61425935,,0,205,805EB_190513
805,RDEC24-802-1_Weekday-31,61425936,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425937,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425938,,0,205,805EB_190513
802,RDEC24-802-1_Weekday-31,61425939,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-31,61425940,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-31,61425941,,0,209,802EB_190513
802,RDEC24-802-1_Weekday-31,61425942,,0,205,802EB_190513
802,RDEC24-802-1_Weekday-31,61425943,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-31,61425945,,0,205,802EB_190513
802,RDEC24-802-1_Weekday-31,61425946,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-31,61425947,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-31,61425948,,0,205,802EB_190513
802,RDEC24-802-1_Weekday-31,61425949,,0,209,802EB_190513
805,RDEC24-802-1_Weekday-31,61425950,,1,210,805WB_190513
802,RDEC24-802-1_Weekday-31,61425951,,0,204,802EB_190513
802,RDEC24-802-1_Weekday-31,61425952,,1,201,802WB_190513
805,RDEC24-802-1_Weekday-31,61425953,,1,207,805WB_190513
802,RDEC24-802-1_Weekday-31,61425954,,1,209,802WB_190513
802,RDEC24-802-1_Weekday-31,61425955,,1,206,802WB_190513
805,RDEC24-802-1_Weekday-31,61425956,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61425957,,1,210,805WB_190513
802,RDEC24-802-1_Weekday-31,61425958,,1,205,802WB_190513
805,RDEC24-802-1_Weekday-31,61425959,,1,210,805WB_190513
802,RDEC24-802-1_Weekday-31,61425960,,1,201,802WB_190513
805,RDEC24-802-1_Weekday-31,61425961,,1,207,805WB_190513
802,RDEC24-802-1_Weekday-31,61425962,,1,209,802WB_190513
805,RDEC24-802-1_Weekday-31,61425963,,1,210,805WB_190513
802,RDEC24-802-1_Weekday-31,61425964,,1,206,802WB_190513
805,RDEC24-802-1_Weekday-31,61425965,,1,207,805WB_190513
802,RDEC24-802-1_Weekday-31,61425966,,1,205,802WB_190513
805,RDEC24-802-1_Weekday-31,61425967,,1,210,805WB_190513
802,RDEC24-802-1_Weekday-31,61425968,,1,201,802WB_190513
805,RDEC24-802-1_Weekday-31,61425969,,1,207,805WB_190513
802,RDEC24-802-1_Weekday-31,61425970,,1,209,802WB_190513
805,RDEC24-802-1_Weekday-31,61425971,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61425972,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425973,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425977,,0,202,805EB_190513
805,RDEC24-802-1_Weekday-31,61425978,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425979,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425980,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425981,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425982,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61425983,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61425984,,0,210,805EB_190513
802,RDEC24-802-1_Weekday-31,61425986,,0,212,802EB_190513
802,RDEC24-802-1_Weekday-31,61425987,,0,208,802EB_190513
802,RDEC24-802-1_Weekday-31,61425992,,1,202,802WB_190513
802,RDEC24-802-1_Weekday-31,61425995,,1,206,802WB_190513
805,RDEC24-802-1_Weekday-31,61425996,,0,210,805EB_190513
802,RDEC24-802-1_Weekday-31,61425998,,1,204,802WB_190513
805,RDEC24-802-1_Weekday-31,61425999,,1,203,805WB_190513
802,RDEC24-802-1_Weekday-31,61426000,,1,207,802WB_190513
805,RDEC24-802-1_Weekday-31,61426001,,1,202,805WB_190513
805,RDEC24-802-1_Weekday-31,61426002,,0,203,805EB_190513
802,RDEC24-802-1_Weekday-31,61426003,,1,201,802WB_190513
805,RDEC24-802-1_Weekday-31,61426004,,1,205,805WB_190513
805,RDEC24-802-1_Weekday-31,61426005,,1,203,805WB_190513
802,RDEC24-802-1_Weekday-31,61426006,,1,208,802WB_190513
802,RDEC24-802-1_Weekday-31,61426007,,1,209,802WB_190513
802,RDEC24-802-1_Weekday-31,61426008,,0,201,802EB_190513
805,RDEC24-802-1_Weekday-31,61426009,,0,205,805EB_190513
802,RDEC24-802-1_Weekday-31,61426010,,0,202,802EB_190513
805,RDEC24-802-1_Weekday-31,61426011,,0,203,805EB_190513
802,RDEC24-802-1_Weekday-31,61426012,,0,204,802EB_190513
805,RDEC24-802-1_Weekday-31,61426013,,0,205,805EB_190513
802,RDEC24-802-1_Weekday-31,61426014,,0,206,802EB_190513
805,RDEC24-802-1_Weekday-31,61426016,,1,205,805WB_190513
802,RDEC24-802-1_Weekday-31,61426017,,1,206,802WB_190513
805,RDEC24-802-1_Weekday-31,61426018,,1,210,805WB_190513
805,RDEC24-802-1_Weekday-31,61426019,,0,202,805EB_190513
805,RDEC24-802-1_Weekday-31,61426021,,0,203,805EB_190513
802,RDEC24-802-1_Weekday-31,61426023,,0,209,802EB_190513
802,RDEC24-802-1_Weekday-31,61426030,,0,207,802EB_190513
802,RDEC24-802-1_Weekday-31,61426032,,1,204,802WB_190513
802,RDEC24-802-1_Weekday-31,61426757,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-31,61426758,,1,206,802WB_190513
805,RDEC24-802-1_Weekday-31,61426759,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61426760,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-31,61426761,,0,207,805EB_190513
802,RDEC24-802-1_Weekday-31,61426762,,1,205,802WB_190513
805,RDEC24-802-1_Weekday-31,61426763,,1,210,805WB_190513
802,RDEC24-802-1_Weekday-31,61426764,,0,209,802EB_190513
802,RDEC24-802-1_Weekday-31,61426765,,1,201,802WB_190513
805,RDEC24-802-1_Weekday-31,61426766,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61426767,,1,207,805WB_190513
802,RDEC24-802-1_Weekday-31,61426768,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-31,61426769,,1,209,802WB_190513
805,RDEC24-802-1_Weekday-31,61426770,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61426771,,1,210,805WB_190513
802,RDEC24-802-1_Weekday-31,61426772,,0,205,802EB_190513
802,RDEC24-802-1_Weekday-31,61426773,,1,206,802WB_190513
805,RDEC24-802-1_Weekday-31,61426774,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61426775,,1,207,805WB_190513
802,RDEC24-802-1_Weekday-31,61426776,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-31,61426777,,1,205,802WB_190513
805,RDEC24-802-1_Weekday-31,61426778,,0,207,805EB_190513
805,RDEC24-802-1_Weekday-31,61426779,,1,210,805WB_190513
802,RDEC24-802-1_Weekday-31,61426780,,0,209,802EB_190513
802,RDEC24-802-1_Weekday-31,61426781,,1,201,802WB_190513
805,RDEC24-802-1_Weekday-31,61426782,,0,210,805EB_190513
805,RDEC24-802-1_Weekday-31,61426783,,1,207,805WB_190513
802,RDEC24-802-1_Weekday-31,61426784,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-90,60995814,,0,209,802EB_190513
802,RDEC24-802-1_Weekday-90,60995815,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-90,60995816,,0,208,802EB_190513
802,RDEC24-802-1_Weekday-90,60995817,,0,204,802EB_190513
802,RDEC24-802-1_Weekday-90,60995818,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-90,60995819,,0,202,802EB_190513
802,RDEC24-802-1_Weekday-90,60995820,,0,211,802EB_190513
802,RDEC24-802-1_Weekday-90,60995821,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-90,60995822,,0,208,802EB_190513
802,RDEC24-802-1_Weekday-90,60995823,,0,202,802EB_190513
802,RDEC24-802-1_Weekday-90,60995824,,0,209,802EB_190513
802,RDEC24-802-1_Weekday-90,60995825,,0,204,802EB_190513
802,RDEC24-802-1_Weekday-90,60995826,,0,206,802EB_190513
802,RDEC24-802-1_Weekday-90,60995827,,0,211,802EB_190513
802,RDEC24-802-1_Weekday-90,60995828,,0,201,802EB_190513
802,RDEC24-802-1_Weekday-90,60995829,,0,208,802EB_190513
802,RDEC24-802-1_Weekday-90,60995830,,0,209,802EB_190513
802,RDEC24-802-1_Weekday-90,60995831,,1,211,802WB_190513
805,RDEC24-802-1_Weekday-90,60995832,,1,205,805WB_190513
802,RDEC24-802-1_Weekday-90,60995833,,1,202,802WB_190513
805,RDEC24-802-1_Weekday-90,60995834,,1,207,805WB_190513
805,RDEC24-802-1_Weekday-90,60995835,,1,203,805WB_190513
802,RDEC24-802-1_Weekday-90,60995836,,1,201,802WB_190513
802,RDEC24-802-1_Weekday-90,60995837,,1,208,802WB_190513
805,RDEC24-802-1_Weekday-90,60995838,,1,210,805WB_190513
802,RDEC24-802-1_Weekday-90,60995839,,1,209,802WB_190513
805,RDEC24-802-1_Weekday-90,60995840,,1,207,805WB_190513
802,RDEC24-802-1_Weekday-90,60995841,,1,204,802WB_190513
805,RDEC24-802-1_Weekday-90,60995842,,1,203,805WB_190513
802,RDEC24-802-1_Weekday-90,60995843,,1,206,802WB_190513
805,RDEC24-802-1_Weekday-90,60995844,,1,205,805WB_190513
802,RDEC24-802-1_Weekday-90,60995845,,1,202,802WB_190513
805,RDEC24-802-1_Weekday-90,60995846,,1,210,805WB_190513
802,RDEC24-802-1_Weekday-90,60995847,,1,211,802WB_190513
805,RDEC24-802-1_Weekday-90,60995848,,1,207,805WB_190513
802,RDEC24-802-1_Weekday-90,60995849,,1,201,802WB_190513
805,RDEC24-802-1_Weekday-90,60995850,,1,203,805WB_190513
802,RDEC24-802-1_Weekday-90,60995851,,1,208,802WB_190513
805,RDEC24-802-1_Weekday-90,60995852,,1,205,805WB_190513
802,RDEC24-802-1_Weekday-90,60995853,,1,209,802WB_190513
