route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_id_event
720-13186,DEC24-D13CAR-1_Weekday,10720013180429-DEC24,,1,7203401,7201318_DEC24,61001998-DEC24-D13CAR-1_Weekday
720-13186,DEC24-D13CAR-1_Weekday,10720013180415-DEC24,,1,7203301,7201318_DEC24,61001999-DEC24-D13CAR-1_Weekday
720-13186,DEC24-D13CAR-1_Weekday,10720013180400-DEC24,,1,7203201,7201318_DEC24,61002000-DEC24-D13CAR-1_Weekday
720-13186,DEC24-D13CAR-1_Weekday,10720013160625-DEC24,,0,7200200,7201316_DEC24,61002001-DEC24-D13CAR-1_Weekday
720-13186,DEC24-D13CAR-1_Weekday,10720013171813-DEC24,,1,7204602,7201317_DEC24,61002002-DEC24-D13CAR-1_Weekday
720-13186,DEC24-D13CAR-1_Weekday,10720013171929-DEC24,,1,7201000,7201317_DEC24,61002003-DEC24-D13CAR-1_Weekday
720-13186,DEC24-D13CAR-1_Weekday,10720013141830-DEC24,,0,7203602,7201314_DEC24,61002004-DEC24-D13CAR-1_Weekday
720-13186,DEC24-D13CAR-1_Weekday,10720013230519-DEC24,,1,7200700,7201323_DEC24,61002005-DEC24-D13CAR-1_Weekday
720-13186,DEC24-D13CAR-2_Saturday,60720013180513-DEC24,,1,7200500,7201318_DEC24,61002430-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013180538-DEC24,,1,7200700,7201318_DEC24,61002431-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013230704-DEC24,,1,7201600,7201323_DEC24,61002432-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013180712-DEC24,,1,7201700,7201318_DEC24,61002433-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013241502-DEC24,,1,7200500,7201324_DEC24,61002434-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013211517-DEC24,,1,7202100,7201321_DEC24,61002435-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171524-DEC24,,1,7200700,7201317_DEC24,61002436-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171733-DEC24,,1,7202802,7201317_DEC24,61002437-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013172041-DEC24,,1,7202602,7201317_DEC24,61002438-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171539-DEC24,,1,7200900,7201317_DEC24,61002439-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171610-DEC24,,1,7202902,7201317_DEC24,61002440-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171748-DEC24,,1,7201700,7201317_DEC24,61002441-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171818-DEC24,,1,7201800,7201317_DEC24,61002442-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171905-DEC24,,1,7202702,7201317_DEC24,61002443-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171718-DEC24,,1,7201600,7201317_DEC24,61002444-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171920-DEC24,,1,7200700,7201317_DEC24,61002445-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171935-DEC24,,1,7200900,7201317_DEC24,61002446-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013172115-DEC24,,1,7202802,7201317_DEC24,61002447-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013172132-DEC24,,1,7202300,7201317_DEC24,61002448-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013172149-DEC24,,1,7201800,7201317_DEC24,61002449-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013172206-DEC24,,1,7201900,7201317_DEC24,61002450-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013172224-DEC24,,1,7202000,7201317_DEC24,61002451-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013172244-DEC24,,1,7202702,7201317_DEC24,61002452-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013172305-DEC24,,1,7200900,7201317_DEC24,61002453-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013172347-DEC24,,1,7201000,7201317_DEC24,61002454-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013160638-DEC24,,0,7200500,7201316_DEC24,61002455-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013172408-DEC24,,1,7202602,7201317_DEC24,61002456-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013160552-DEC24,,0,7200200,7201316_DEC24,61002457-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013160724-DEC24,,0,7200800,7201316_DEC24,61002458-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013160949-DEC24,,0,7202000,7201316_DEC24,61002459-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161033-DEC24,,0,7200900,7201316_DEC24,61002460-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013180458-DEC24,,1,7200400,7201318_DEC24,61002461-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161048-DEC24,,0,7202400,7201316_DEC24,61002462-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161240-DEC24,,0,7200300,7201316_DEC24,61002463-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141243-DEC24,,0,7201800,7201314_DEC24,61002464-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161323-DEC24,,0,7202100,7201316_DEC24,61002465-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161129-DEC24,,0,7201300,7201316_DEC24,61002466-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141158-DEC24,,0,7202802,7201314_DEC24,61002467-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161523-DEC24,,0,7201600,7201316_DEC24,61002468-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161353-DEC24,,0,7202702,7201316_DEC24,61002469-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161906-DEC24,,0,7201500,7201316_DEC24,61002470-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141543-DEC24,,0,7200100,7201314_DEC24,61002471-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161640-DEC24,,0,7201900,7201316_DEC24,61002472-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141558-DEC24,,0,7200200,7201314_DEC24,61002473-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161408-DEC24,,0,7200800,7201316_DEC24,61002474-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171554-DEC24,,1,7202400,7201317_DEC24,61002475-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161253-DEC24,,0,7200400,7201316_DEC24,61002476-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161156-DEC24,,0,7201400,7201316_DEC24,61002477-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161848-DEC24,,0,7202602,7201316_DEC24,61002478-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161939-DEC24,,0,7201700,7201316_DEC24,61002479-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162242-DEC24,,0,7201500,7201316_DEC24,61002480-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161955-DEC24,,0,7202300,7201316_DEC24,61002481-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162011-DEC24,,0,7201800,7201316_DEC24,61002482-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162026-DEC24,,0,7201900,7201316_DEC24,61002483-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162156-DEC24,,0,7202502,7201316_DEC24,61002484-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013172008-DEC24,,1,7202502,7201317_DEC24,61002485-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162126-DEC24,,0,7200900,7201316_DEC24,61002486-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162313-DEC24,,0,7202300,7201316_DEC24,61002487-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162400-DEC24,,0,7202000,7201316_DEC24,61002488-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013172025-DEC24,,1,7201000,7201317_DEC24,61002489-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161716-DEC24,,0,7200600,7201316_DEC24,61002490-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162417-DEC24,,0,7202702,7201316_DEC24,61002491-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162211-DEC24,,0,7201000,7201316_DEC24,61002492-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162111-DEC24,,0,7200700,7201316_DEC24,61002493-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141645-DEC24,,0,7200500,7201314_DEC24,61002494-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161739-DEC24,,0,7200900,7201316_DEC24,61002495-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161624-DEC24,,0,7201800,7201316_DEC24,61002496-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161338-DEC24,,0,7202200,7201316_DEC24,61002497-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161538-DEC24,,0,7202802,7201316_DEC24,61002498-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141358-DEC24,,0,7200900,7201314_DEC24,61002499-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013180624-DEC24,,1,7201200,7201318_DEC24,61002500-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161833-DEC24,,0,7201000,7201316_DEC24,61002501-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141702-DEC24,,0,7202200,7201314_DEC24,61002502-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141213-DEC24,,0,7201700,7201314_DEC24,61002503-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161453-DEC24,,0,7202602,7201316_DEC24,61002504-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161656-DEC24,,0,7202000,7201316_DEC24,61002505-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161553-DEC24,,0,7201700,7201316_DEC24,61002506-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013180525-DEC24,,1,7200600,7201318_DEC24,61002507-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013180550-DEC24,,1,7200800,7201318_DEC24,61002508-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013170653-DEC24,,1,7200100,7201317_DEC24,61002509-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141613-DEC24,,0,7200300,7201314_DEC24,61002510-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141513-DEC24,,0,7201200,7201314_DEC24,61002511-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013230648-DEC24,,1,7201500,7201323_DEC24,61002512-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013180640-DEC24,,1,7201400,7201318_DEC24,61002513-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013230600-DEC24,,1,7200900,7201323_DEC24,61002514-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013230617-DEC24,,1,7201100,7201323_DEC24,61002515-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013240733-DEC24,,1,7200300,7201324_DEC24,61002516-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013230632-DEC24,,1,7201300,7201323_DEC24,61002517-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161818-DEC24,,0,7202502,7201316_DEC24,61002518-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161727-DEC24,,0,7200700,7201316_DEC24,61002519-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161924-DEC24,,0,7202802,7201316_DEC24,61002520-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161804-DEC24,,0,7202902,7201316_DEC24,61002521-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171850-DEC24,,1,7202000,7201317_DEC24,61002522-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171834-DEC24,,1,7201900,7201317_DEC24,61002523-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141143-DEC24,,0,7201600,7201314_DEC24,61002524-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162226-DEC24,,0,7202602,7201316_DEC24,61002525-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171952-DEC24,,1,7202902,7201317_DEC24,61002526-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162329-DEC24,,0,7201800,7201316_DEC24,61002527-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141413-DEC24,,0,7202400,7201314_DEC24,61002528-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171509-DEC24,,1,7200600,7201317_DEC24,61002529-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013211602-DEC24,,1,7200800,7201321_DEC24,61002530-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161018-DEC24,,0,7200700,7201316_DEC24,61002531-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013151032-DEC24,,0,7202702,7201315_DEC24,61002532-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141313-DEC24,,0,7202000,7201314_DEC24,61002533-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171648-DEC24,,1,7202602,7201317_DEC24,61002534-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161751-DEC24,,0,7202400,7201316_DEC24,61002535-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171703-DEC24,,1,7201500,7201317_DEC24,61002536-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161143-DEC24,,0,7201200,7201316_DEC24,61002537-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013160704-DEC24,,0,7200700,7201316_DEC24,61002538-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171625-DEC24,,1,7202502,7201317_DEC24,61002539-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141045-DEC24,,0,7201100,7201314_DEC24,61002540-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161438-DEC24,,0,7201000,7201316_DEC24,61002541-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141458-DEC24,,0,7201300,7201314_DEC24,61002542-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013160824-DEC24,,0,7201400,7201316_DEC24,61002543-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013160608-DEC24,,0,7200300,7201316_DEC24,61002544-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013160906-DEC24,,0,7202300,7201316_DEC24,61002545-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141443-DEC24,,0,7202502,7201314_DEC24,61002546-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013140918-DEC24,,0,7200400,7201314_DEC24,61002547-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161115-DEC24,,0,7202502,7201316_DEC24,61002548-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013140947-DEC24,,0,7202100,7201314_DEC24,61002549-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013161226-DEC24,,0,7200200,7201316_DEC24,61002550-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141343-DEC24,,0,7200700,7201314_DEC24,61002551-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013140834-DEC24,,0,7201600,7201314_DEC24,61002552-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013160745-DEC24,,0,7201000,7201316_DEC24,61002553-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013141258-DEC24,,0,7201900,7201314_DEC24,61002554-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013160852-DEC24,,0,7201700,7201316_DEC24,61002555-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013160806-DEC24,,0,7201200,7201316_DEC24,61002556-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171635-DEC24,,1,7201000,7201317_DEC24,61002557-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013160534-DEC24,,0,7200100,7201316_DEC24,61002558-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013172057-DEC24,,1,7201500,7201317_DEC24,61002559-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171803-DEC24,,1,7202300,7201317_DEC24,61002560-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162141-DEC24,,0,7202902,7201316_DEC24,61002561-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013172326-DEC24,,1,7202902,7201317_DEC24,61002562-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162435-DEC24,,0,7200900,7201316_DEC24,61002563-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162056-DEC24,,0,7202702,7201316_DEC24,61002564-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162455-DEC24,,0,7202902,7201316_DEC24,61002565-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013241432-DEC24,,1,7200300,7201324_DEC24,61002566-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162516-DEC24,,0,7201000,7201316_DEC24,61002567-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162258-DEC24,,0,7202802,7201316_DEC24,61002568-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013180413-DEC24,,1,7200100,7201318_DEC24,61002569-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162537-DEC24,,0,7202602,7201316_DEC24,61002570-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162041-DEC24,,0,7202000,7201316_DEC24,61002571-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013162344-DEC24,,0,7201900,7201316_DEC24,61002572-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013170813-DEC24,,1,7200600,7201317_DEC24,61002573-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013180800-DEC24,,1,7202000,7201318_DEC24,61002574-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013241447-DEC24,,1,7200400,7201324_DEC24,61002575-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013180744-DEC24,,1,7201900,7201318_DEC24,61002576-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013180901-DEC24,,1,7202400,7201318_DEC24,61002577-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013170829-DEC24,,1,7200700,7201317_DEC24,61002578-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171055-DEC24,,1,7200400,7201317_DEC24,61002579-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171010-DEC24,,1,7200100,7201317_DEC24,61002580-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013170926-DEC24,,1,7201300,7201317_DEC24,61002581-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013180915-DEC24,,1,7202502,7201318_DEC24,61002582-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171124-DEC24,,1,7202100,7201317_DEC24,61002583-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171110-DEC24,,1,7200500,7201317_DEC24,61002584-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171209-DEC24,,1,7200800,7201317_DEC24,61002585-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013170955-DEC24,,1,7201400,7201317_DEC24,61002586-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171139-DEC24,,1,7202200,7201317_DEC24,61002587-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171025-DEC24,,1,7200200,7201317_DEC24,61002588-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171254-DEC24,,1,7202602,7201317_DEC24,61002589-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171309-DEC24,,1,7201500,7201317_DEC24,61002590-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013240805-DEC24,,1,7200500,7201324_DEC24,61002591-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171424-DEC24,,1,7201800,7201317_DEC24,61002592-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013180428-DEC24,,1,7200200,7201318_DEC24,61002593-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171454-DEC24,,1,7202000,7201317_DEC24,61002594-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013240749-DEC24,,1,7200400,7201324_DEC24,61002595-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171239-DEC24,,1,7201000,7201317_DEC24,61002596-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171354-DEC24,,1,7201700,7201317_DEC24,61002597-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171409-DEC24,,1,7202300,7201317_DEC24,61002598-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013240905-DEC24,,1,7201100,7201324_DEC24,61002599-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013240851-DEC24,,1,7200800,7201324_DEC24,61002600-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013240920-DEC24,,1,7201000,7201324_DEC24,61002601-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013230938-DEC24,,1,7202602,7201323_DEC24,61002602-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013240948-DEC24,,1,7201500,7201324_DEC24,61002603-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013171339-DEC24,,1,7202802,7201317_DEC24,61002604-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013230824-DEC24,,1,7202100,7201323_DEC24,61002605-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013241202-DEC24,,1,7200700,7201324_DEC24,61002606-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013241048-DEC24,,1,7202300,7201324_DEC24,61002607-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013241103-DEC24,,1,7201800,7201324_DEC24,61002608-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013241117-DEC24,,1,7201900,7201324_DEC24,61002609-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013241247-DEC24,,1,7202902,7201324_DEC24,61002610-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013241033-DEC24,,1,7201700,7201324_DEC24,61002611-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013241317-DEC24,,1,7201300,7201324_DEC24,61002612-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013241232-DEC24,,1,7202400,7201324_DEC24,61002613-DEC24-D13CAR-2_Saturday
720-13186,DEC24-D13CAR-2_Saturday,60720013241347-DEC24,,1,7201400,7201324_DEC24,61002614-DEC24-D13CAR-2_Saturday
